season,week,team,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,offense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds
2024,15,BAL,REG,40,3,29,1,460,25,21,4,290,258,290,115,31,170,1,13,12,9,2,0,0,0,5,0,0,1,1,1,0,0,35,0,5,0,3,3,28,2,1,0,30,59,10,0.51,0.47,0,0,0,1,0,0,9,5,0,'9-5-0,0.643,258,258,21,5,25,7.8,10.32,0.748,0.781,0.84,0,0.2,11.6,0.2,11.6,10.32,13.81,0,5.48,77,10,0.13,750,9.74,46.14285714,4.571428571,32.92857143,2.857142857,433.8571429,28.71428571,19.71428571,9,255.7857143,247.2142857,255.7857143,128.7857143,31.35714286,178.0714286,2.357142857,11.92857143,9.214285714,5.5,5.785714286,0.571428571,0.285714286,1.285714286,2.428571429,0.071428571,0.214285714,1.142857143,0.5,0.571428571,0.571428571,0
2024,16,BAL,REG,46,2,25,1,427,22,15,7,207,224,207,70,38,220,2,12,11,4,6,0,0,0,3,0,1,1,0,1,0,0,28,0,4,2,3,3,24,3,3,0,35,62,12,0.56,0.39,1,0,0,0,0,0,10,5,0,'10-5-0,0.667,224,224,15,3,22,6.89,10.182,0.649,0.688,0.682,0.045,0.136,9.41,0.136,9.41,10.18,13.8,0,5.79,75,6,0.08,634,8.45,46.13333333,4.4,32.4,2.733333333,433.4,28.26666667,19.4,8.866666667,252.5333333,245.6666667,252.5333333,124.8666667,31.8,180.8666667,2.333333333,11.93333333,9.333333333,5.4,5.8,0.533333333,0.266666667,1.2,2.466666667,0.066666667,0.266666667,1.133333333,0.466666667,0.6,0.533333333,0
2024,17,BAL,REG,42,1,20,2,435,17,11,6,184,191,184,116,43,251,6,8,16,4,5,0,0,2,2,1,0,0,0,0,0,0,31,0,4,1,1,3,18,4,0,0,43,61,10,0.7,0.3,0,0,0,1,0,0,11,5,0,'11-5-0,0.688,191,191,11,2,17,7.13,11.235,0.554,0.531,0.647,0,0.118,10.82,0.118,10.82,11.24,16.73,0.047,5.84,71,6,0.08,619,8.72,45.875,4.1875,31.625,2.6875,433.5,27.5625,18.875,8.6875,248.25,242.25,248.25,124.3125,32.5,185.25,2.5625,11.6875,9.75,5.3125,5.75,0.5,0.25,1.25,2.4375,0.125,0.25,1.0625,0.4375,0.5625,0.5,0
2024,18,BAL,REG,51,1,37,6,437,32,16,16,217,286,217,97,35,220,3,12,8,7,7,0,3,2,2,0,0,0,0,0,0,0,29,0,5,0,3,6,31,4,0,1,35,67,12,0.52,0.46,1,0,0,0,0,0,12,5,0,'12-5-0,0.706,286,286,16,2,32,6.52,8.938,0.829,1,0.5,0,0.062,6.78,0.062,6.78,8.94,13.56,0.057,6.29,83,6,0.07,654,7.88,46.17647059,4,31.94117647,2.882352941,433.7058824,27.82352941,18.70588235,9.117647059,246.4117647,244.8235294,246.4117647,122.7058824,32.64705882,187.2941176,2.588235294,11.70588235,9.647058824,5.411764706,5.823529412,0.470588235,0.411764706,1.294117647,2.411764706,0.117647059,0.235294118,1,0.411764706,0.529411765,0.470588235,0
2024,1,BUF,REG,40,6,30,5,362,23,18,5,232,166,232,125,33,130,4,11,8,3,6,2,0,2,2,0,0,1,1,1,0,0,34,0,4,2,6,8,25,2,1,0,32,58,14,0.55,0.43,1,0,0,0,0,0,1,0,0,'1-0-0,1,166,166,18,2,23,6.24,7.217,0.542,0.793,0.783,0,0.087,10.09,0.087,10.09,7.22,12.89,0.061,3.94,74,6,0.08,594,8.03,40,6,30,5,362,23,18,5,232,166,232,125,33,130,4,11,8,3,6,2,0,2,2,0,0,1,1,1,0,0
2024,2,BUF,REG,21,3,20,1,247,19,13,6,139,139,139,86,26,108,3,5,7,3,6,1,0,2,1,0,0,1,0,0,1,0,25,0,4,2,3,1,19,3,3,0,23,45,12,0.51,0.42,0,0,0,1,0,0,2,0,0,'2-0-0,1,139,139,13,1,19,5.49,7.316,0.454,0.655,0.684,0,0.053,7.32,0.053,7.32,7.32,10.69,0.077,4.15,58,4,0.07,386,6.66,30.5,4.5,25,3,304.5,21,15.5,5.5,185.5,152.5,185.5,105.5,29.5,119,3.5,8,7.5,3,6,1.5,0,2,1.5,0,0,1,0.5,0.5,0.5,0
2024,3,BUF,REG,36,2,35,4,388,31,24,7,266,171,266,187,29,122,4,15,9,6,5,2,0,2,4,0,0,0,0,0,0,0,47,0,6,2,3,5,31,1,1,0,28,60,12,0.47,0.52,1,0,0,0,0,0,3,0,0,'3-0-0,1,171,171,24,4,31,6.47,5.516,0.559,1.069,0.774,0,0.129,8.58,0.129,8.58,5.52,11.08,0.069,4.21,84,10,0.12,654,7.79,32.33333333,3.666666667,28.33333333,3.333333333,332.3333333,24.33333333,18.33333333,6,212.3333333,158.6666667,212.3333333,132.6666667,29.33333333,120,3.666666667,10.33333333,8,4,5.666666667,1.666666667,0,2,2.333333333,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0
2024,4,BUF,REG,46,5,37,3,263,31,17,14,182,338,182,63,23,81,2,6,5,3,10,1,0,1,0,0,0,1,1,1,0,0,10,0,1,2,6,3,34,6,0,0,23,57,15,0.4,0.6,0,0,0,0,1,0,3,1,0,'3-1-0,0.75,338,338,17,0,31,4.61,10.903,1.105,1.069,0.548,0,0,5.87,0,5.87,10.9,10.71,0.043,3.52,71,1,0.01,445,6.27,35.75,4,30.5,3.25,315,26,18,8,204.75,203.5,204.75,115.25,27.75,110.25,3.25,9.25,7.25,3.75,6.75,1.5,0,1.75,1.75,0,0,0.75,0.5,0.5,0.25,0
2024,5,BUF,REG,38,1,35,4,281,30,9,21,131,370,131,103,28,150,5,5,9,3,11,1,0,1,1,0,0,0,0,0,0,0,20,0,2,2,4,5,31,8,0,0,28,59,16,0.47,0.53,0,0,0,0,1,0,3,2,0,'3-2-0,0.6,370,370,9,1,30,4.76,12.333,1.209,1.034,0.3,0,0.033,4.37,0.033,4.37,12.33,14.56,0.036,5.36,67,3,0.04,412,6.15,36.2,3.4,31.4,3.4,308.2,26.8,16.2,10.6,190,236.8,190,112.8,27.8,118.2,3.6,8.4,7.6,3.6,7.6,1.4,0,1.6,1.6,0,0,0.6,0.4,0.4,0.2,0
2024,6,BUF,REG,45,6,30,3,364,25,19,6,215,203,215,84,33,149,1,10,10,5,6,0,0,1,2,0,0,1,0,1,0,0,23,0,3,2,4,13,27,3,3,0,30,60,12,0.5,0.45,0,0,0,1,0,0,4,2,0,'4-2-0,0.667,203,203,19,2,25,6.07,8.12,0.663,0.862,0.76,0,0.08,8.6,0.08,8.6,8.12,11.32,0.03,4.52,77,5,0.06,579,7.52,37.66666667,3.833333333,31.16666667,3.333333333,317.5,26.5,16.66666667,9.833333333,194.1666667,231.1666667,194.1666667,108,28.66666667,123.3333333,3.166666667,8.666666667,8,3.833333333,7.333333333,1.166666667,0,1.5,1.666666667,0,0,0.666666667,0.333333333,0.5,0.166666667,0
2024,7,BUF,REG,41,4,35,1,397,33,21,12,323,297,323,172,20,74,5,14,3,3,7,0,0,2,2,0,0,1,0,1,0,1,34,0,4,2,3,2,34,5,0,0,20,54,14,0.37,0.63,1,0,0,0,0,0,5,2,0,'5-2-0,0.714,297,297,21,2,33,7.35,9,0.971,1.138,0.636,0,0.061,9.79,0.061,9.79,9,15.38,0.1,3.7,74,6,0.08,720,9.73,38.14285714,3.857142857,31.71428571,3,328.8571429,27.42857143,17.28571429,10.14285714,212.5714286,240.5714286,212.5714286,117.1428571,27.42857143,116.2857143,3.428571429,9.428571429,7.285714286,3.714285714,7.285714286,1,0,1.571428571,1.714285714,0,0,0.714285714,0.285714286,0.571428571,0.142857143,0.142857143
2024,8,BUF,REG,46,4,37,2,447,33,24,9,283,240,283,159,34,164,0,12,14,8,7,1,0,2,2,0,1,2,1,0,2,0,31,0,4,1,3,12,35,3,3,0,31,69,11,0.45,0.51,0,0,0,1,0,0,6,2,0,'6-2-0,0.75,240,240,24,2,33,6.48,7.273,0.784,1.138,0.727,0.03,0.061,8.58,0.061,8.58,7.27,11.79,0.059,4.82,91,6,0.07,730,8.02,39.125,3.875,32.375,2.875,343.625,28.125,18.125,10,221.375,240.5,221.375,122.375,28.25,122.25,3,9.75,8.125,4.25,7.25,1,0,1.625,1.75,0,0.125,0.875,0.375,0.5,0.375,0.125
2024,9,BUF,REG,38,4,41,2,329,38,25,13,235,140,235,182,19,94,2,15,5,5,5,1,0,0,3,0,1,0,0,0,0,0,30,0,2,3,6,7,40,1,0,1,19,60,12,0.32,0.67,1,0,0,0,0,0,7,2,0,'7-2-0,0.778,140,140,25,3,38,5.48,3.684,0.458,1.31,0.658,0.026,0.079,6.18,0.079,6.18,3.68,9.4,0,4.95,82,6,0.07,564,6.88,39,3.888888889,33.33333333,2.777777778,342,29.22222222,18.88888889,10.33333333,222.8888889,229.3333333,222.8888889,129,27.22222222,119.1111111,2.888888889,10.33333333,7.777777778,4.333333333,7,1,0,1.444444444,1.888888889,0,0.222222222,0.777777778,0.333333333,0.444444444,0.333333333,0.111111111
2024,10,BUF,REG,53,7,41,3,415,35,22,13,280,258,280,130,31,135,1,11,9,7,7,2,1,2,0,0,2,1,0,1,0,0,24,0,3,3,5,7,39,2,1,0,30,70,13,0.43,0.56,0,0,0,1,0,0,8,2,0,'8-2-0,0.8,258,258,22,0,35,5.93,7.371,0.843,1.207,0.629,0.057,0,8,0,8,7.37,12.73,0.065,4.35,88,2,0.02,695,7.9,40.4,4.2,34.1,2.8,349.3,29.8,19.2,10.6,228.6,232.2,228.6,129.1,27.6,120.7,2.7,10.4,7.9,4.6,7,1.1,0.1,1.5,1.7,0,0.4,0.8,0.3,0.5,0.3,0.1
2024,11,BUF,REG,54,6,45,5,366,39,27,12,262,280,262,144,31,104,2,13,9,9,6,1,1,3,1,0,1,0,0,0,0,0,30,0,4,1,4,3,40,3,2,0,29,71,12,0.41,0.56,1,0,0,0,0,0,9,2,0,'9-2-0,0.818,280,280,27,1,39,5.15,7.179,0.915,1.345,0.692,0.026,0.026,6.72,0.026,6.72,7.18,9.7,0.097,3.35,97,5,0.05,628,6.47,41.63636364,4.363636364,35.09090909,3,350.8181818,30.63636364,19.90909091,10.72727273,231.6363636,236.5454545,231.6363636,130.4545455,27.90909091,119.1818182,2.636363636,10.63636364,8,5,6.909090909,1.090909091,0.181818182,1.636363636,1.636363636,0,0.454545455,0.727272727,0.272727273,0.454545455,0.272727273,0.090909091
2024,13,BUF,REG,19,1,19,1,372,18,14,4,152,111,145,80,38,220,3,7,12,6,6,1,0,3,2,0,0,0,0,0,0,0,35,0,5,1,3,3,18,3,3,0,35,56,12,0.62,0.32,1,0,0,0,0,0,10,2,0,'10-2-0,0.833,111,111,14,2,18,6.64,6.167,0.363,0.621,0.778,0,0.111,8.44,0.111,8.06,6.17,10.36,0.079,5.79,70,7,0.1,517,7.39,39.75,4.083333333,33.75,2.833333333,352.5833333,29.58333333,19.41666667,10.16666667,225,226.0833333,224.4166667,126.25,28.75,127.5833333,2.666666667,10.33333333,8.333333333,5.083333333,6.833333333,1.083333333,0.166666667,1.75,1.666666667,0,0.416666667,0.666666667,0.25,0.416666667,0.25,0.083333333
2024,14,BUF,REG,47,12,41,4,445,37,22,15,342,470,342,184,17,103,0,14,6,5,4,0,0,4,3,0,0,0,0,0,0,0,48,0,6,0,8,8,37,3,0,0,17,54,17,0.31,0.69,0,0,0,0,1,0,10,3,0,'10-3-0,0.769,470,470,22,3,37,8.24,12.703,1.536,1.276,0.595,0,0.081,9.24,0.081,9.24,12.7,15.55,0.235,6.06,76,10,0.13,787,10.36,40.30769231,4.692307692,34.30769231,2.923076923,359.6923077,30.15384615,19.61538462,10.53846154,234,244.8461538,233.4615385,130.6923077,27.84615385,125.6923077,2.461538462,10.61538462,8.153846154,5.076923077,6.615384615,1,0.153846154,1.923076923,1.769230769,0,0.384615385,0.615384615,0.230769231,0.384615385,0.230769231,0.076923077
2024,15,BUF,REG,55,3,37,3,559,34,23,11,362,331,362,143,34,197,3,15,11,5,5,1,0,4,2,0,0,0,0,0,0,0,48,0,6,3,7,4,34,1,1,0,33,68,17,0.49,0.5,0,0,0,1,0,0,11,3,0,'11-3-0,0.786,331,331,23,2,34,8.22,9.735,1.082,1.172,0.676,0,0.059,10.65,0.059,10.65,9.74,15.74,0.118,5.79,91,8,0.09,921,10.12,41.35714286,4.571428571,34.5,2.928571429,373.9285714,30.42857143,19.85714286,10.57142857,243.1428571,251,242.6428571,131.5714286,28.28571429,130.7857143,2.5,10.92857143,8.357142857,5.071428571,6.5,1,0.142857143,2.071428571,1.785714286,0,0.357142857,0.571428571,0.214285714,0.357142857,0.214285714,0.071428571
2024,16,BUF,REG,52,3,34,4,326,28,16,12,154,318,154,85,28,172,1,11,8,4,7,1,0,1,1,0,1,2,0,2,0,0,18,0,3,1,4,3,30,4,0,0,28,58,12,0.48,0.52,1,0,0,0,0,0,12,3,0,'12-3-0,0.8,318,318,16,1,28,5.62,11.357,1.039,0.966,0.571,0.036,0.036,5.5,0.036,5.5,11.36,9.62,0.036,6.14,72,3,0.04,480,6.67,42.06666667,4.466666667,34.46666667,3,370.7333333,30.26666667,19.6,10.66666667,237.2,255.4666667,236.7333333,128.4666667,28.26666667,133.5333333,2.4,10.93333333,8.333333333,5,6.533333333,1,0.133333333,2,1.733333333,0,0.4,0.666666667,0.2,0.466666667,0.2,0.066666667
2024,17,BUF,REG,47,6,29,2,348,28,17,11,251,204,251,151,34,97,5,10,7,8,6,0,1,2,3,0,0,0,0,0,0,0,38,0,5,1,4,9,28,3,2,0,32,62,13,0.52,0.45,1,0,0,0,0,0,13,3,0,'13-3-0,0.812,204,204,17,3,28,5.61,7.286,0.667,0.966,0.607,0,0.107,8.96,0.107,8.96,7.29,14.76,0.059,2.85,79,8,0.1,599,7.58,42.375,4.5625,34.125,2.9375,369.3125,30.125,19.4375,10.6875,238.0625,252.25,237.625,129.875,28.625,131.25,2.5625,10.875,8.25,5.1875,6.5,0.9375,0.1875,2,1.8125,0,0.375,0.625,0.1875,0.4375,0.1875,0.0625
2024,18,BUF,REG,49,7,33,1,259,32,18,14,129,226,129,101,33,130,2,7,8,6,9,1,3,1,1,0,0,1,0,0,1,0,16,0,2,1,6,3,32,4,0,0,33,65,13,0.51,0.49,0,0,0,0,1,0,13,4,0,'13-4-0,0.765,226,226,18,1,32,3.98,7.062,0.739,1.103,0.562,0,0.031,4.03,0.031,4.03,7.06,7.17,0.03,3.94,83,3,0.04,388,4.67,42.76470588,4.705882353,34.05882353,2.823529412,362.8235294,30.23529412,19.35294118,10.88235294,231.6470588,250.7058824,231.2352941,128.1764706,28.88235294,131.1764706,2.529411765,10.64705882,8.235294118,5.235294118,6.647058824,0.941176471,0.352941176,1.941176471,1.764705882,0,0.352941176,0.647058824,0.176470588,0.411764706,0.235294118,0.058823529
2024,1,CAR,REG,50,2,39,4,219,29,13,16,161,383,161,50,20,58,1,7,2,1,9,1,2,1,0,0,2,2,2,1,1,0,10,0,1,1,10,5,35,5,0,0,20,55,17,0.36,0.64,0,0,0,0,1,0,0,1,0,'0-1-0,0,383,383,13,0,29,3.98,13.207,1.013,0.935,0.448,0.069,0,5.55,0,5.55,13.21,12.38,0.05,2.9,62,1,0.02,380,6.13,50,2,39,4,219,29,13,16,161,383,161,50,20,58,1,7,2,1,9,1,2,1,0,0,2,2,2,1,1,0
2024,2,CAR,REG,44,11,29,1,174,25,18,7,84,77,84,62,18,90,1,3,4,1,11,1,2,0,0,0,1,0,0,0,0,0,3,0,0,1,6,3,28,7,0,0,18,46,14,0.39,0.61,0,1,0,0,0,0,0,2,0,'0-2-0,0,77,77,18,0,25,3.78,3.08,0.204,0.806,0.72,0.04,0,3.36,0,3.36,3.08,4.67,0,5,61,0,0,258,4.23,47,6.5,34,2.5,196.5,27,15.5,11.5,122.5,230,122.5,56,19,74,1,5,3,1,10,1,2,0.5,0,0,1.5,1,1,0.5,0.5,0
2024,3,CAR,REG,50,3,40,1,450,37,26,11,319,214,319,191,31,131,1,15,8,5,7,0,0,1,3,0,0,0,0,0,0,0,36,0,3,3,4,5,40,4,2,0,29,71,14,0.41,0.56,0,0,0,1,0,0,1,2,0,'1-2-0,0.333,214,214,26,3,37,6.34,5.784,0.566,1.194,0.703,0,0.081,8.62,0.081,8.62,5.78,12.27,0.032,4.23,94,7,0.07,769,8.18,48,5.333333333,36,2,281,30.33333333,19,11.33333333,188,224.6666667,188,101,23,93,1,8.333333333,4.666666667,2.333333333,9,0.666666667,1.333333333,0.666666667,1,0,1,0.666666667,0.666666667,0.333333333,0.333333333,0
2024,4,CAR,REG,54,5,43,2,375,40,25,15,220,312,220,107,29,155,0,12,10,7,7,1,2,1,2,0,1,0,0,0,0,0,24,0,3,1,7,3,41,2,1,0,28,70,13,0.4,0.59,0,1,0,0,0,0,1,3,0,'1-3-0,0.25,312,312,25,2,40,5.36,7.8,0.825,1.29,0.625,0.025,0.05,5.5,0.05,5.5,7.8,8.8,0.034,5.34,94,5,0.05,595,6.33,49.5,5.25,37.75,2,304.5,32.75,20.5,12.25,196,246.5,196,102.5,24.5,108.5,0.75,9.25,6,3.5,8.5,0.75,1.5,0.75,1.25,0,1,0.5,0.5,0.25,0.25,0
2024,5,CAR,REG,45,5,41,2,314,34,22,12,194,271,194,74,19,120,0,9,4,3,9,1,2,1,0,0,1,4,2,2,2,0,10,0,1,2,7,3,39,4,0,0,19,58,14,0.33,0.67,0,0,0,0,1,0,1,4,0,'1-4-0,0.2,271,271,22,0,34,5.41,7.971,0.717,1.097,0.647,0.029,0,5.71,0,5.71,7.97,8.82,0.053,6.32,75,1,0.01,508,6.77,48.6,5.2,38.4,2,306.4,33,20.8,12.2,195.6,251.4,195.6,96.8,23.4,110.8,0.6,9.2,5.6,3.4,8.6,0.8,1.6,0.8,1,0,1,1.2,0.8,0.6,0.6,0
2024,6,CAR,REG,49,6,40,2,335,36,26,10,221,259,221,74,24,114,3,12,8,5,6,0,1,0,2,0,2,2,0,2,0,2,20,0,2,2,8,7,38,3,0,0,24,62,15,0.39,0.61,0,1,0,0,0,0,1,5,0,'1-5-0,0.167,259,259,26,2,36,5.4,7.194,0.685,1.161,0.722,0.056,0.056,6.14,0.056,6.14,7.19,8.5,0,4.75,86,4,0.05,556,6.47,48.66666667,5.333333333,38.66666667,2,311.1666667,33.5,21.66666667,11.83333333,199.8333333,252.6666667,199.8333333,93,23.5,111.3333333,1,9.666666667,6,3.666666667,8.166666667,0.666666667,1.5,0.666666667,1.166666667,0,1.166666667,1.333333333,0.666666667,0.833333333,0.5,0.333333333
2024,7,CAR,REG,17,1,21,1,184,16,13,3,89,68,89,40,23,95,2,5,5,3,7,0,1,1,0,0,2,1,0,1,0,0,8,6,1,0,9,2,20,5,1,0,22,43,15,0.51,0.47,0,0,0,0,1,0,1,6,0,'1-6-0,0.143,68,68,13,0,16,4.28,4.25,0.18,0.516,0.812,0.125,0,5.56,0,5.56,4.25,6.85,0.043,4.13,52,1,0.02,273,5.25,44.14285714,4.714285714,36.14285714,1.857142857,293,31,20.42857143,10.57142857,184,226.2857143,184,85.42857143,23.42857143,109,1.142857143,9,5.857142857,3.571428571,8,0.571428571,1.428571429,0.714285714,1,0,1.285714286,1.285714286,0.571428571,0.857142857,0.428571429,0.285714286
2024,8,CAR,REG,49,7,42,2,293,36,24,12,224,329,224,108,20,69,3,11,3,5,9,1,3,0,2,0,2,0,0,0,0,0,14,0,2,0,5,5,40,5,0,0,20,60,12,0.33,0.67,0,0,0,0,1,0,1,7,0,'1-7-0,0.125,329,329,24,2,36,4.88,9.139,0.87,1.161,0.667,0.056,0.056,6.22,0.056,6.22,9.14,9.33,0,3.45,80,4,0.05,517,6.46,44.75,5,36.875,1.875,293,31.625,20.875,10.75,189,239.125,189,88.25,23,104,1.375,9.25,5.5,3.75,8.125,0.625,1.625,0.625,1.125,0,1.375,1.125,0.5,0.75,0.375,0.25
2024,9,CAR,REG,29,1,30,2,251,25,16,9,171,207,171,106,23,80,3,8,5,4,6,0,0,2,1,0,1,0,0,0,0,0,23,0,2,1,6,6,28,5,2,0,21,51,14,0.41,0.55,1,0,0,0,0,0,2,7,0,'2-7-0,0.222,207,207,16,1,25,4.92,8.28,0.548,0.806,0.64,0.04,0.04,6.84,0.04,6.84,8.28,10.69,0.087,3.48,64,4,0.06,422,6.59,43,4.555555556,36.11111111,1.888888889,288.3333333,30.88888889,20.33333333,10.55555556,187,235.5555556,187,90.22222222,23,101.3333333,1.555555556,9.111111111,5.444444444,3.777777778,7.888888889,0.555555556,1.444444444,0.777777778,1.111111111,0,1.333333333,1,0.444444444,0.666666667,0.333333333,0.222222222
2024,10,CAR,REG,37,7,28,2,314,25,15,10,126,165,126,45,32,188,3,6,8,6,9,0,0,1,1,0,0,1,1,1,0,0,20,0,2,2,4,5,26,7,0,0,32,58,15,0.55,0.45,1,0,0,0,0,0,3,7,0,'3-7-0,0.3,165,165,15,1,25,5.41,6.6,0.437,0.806,0.6,0,0.04,5.04,0.04,5.04,6.6,8.4,0.031,5.88,72,3,0.04,440,6.11,42.4,4.8,35.3,1.9,290.9,30.3,19.8,10.5,180.9,228.5,180.9,85.7,23.9,110,1.7,8.8,5.7,4,8,0.5,1.3,0.8,1.1,0,1.2,1,0.5,0.7,0.3,0.2
2024,12,CAR,REG,43,1,40,3,348,35,21,14,263,290,263,101,22,85,0,13,6,5,8,2,0,1,1,0,0,1,0,1,0,0,27,0,1,4,6,8,37,2,0,0,22,59,13,0.37,0.63,0,1,0,0,0,0,3,8,0,'3-8-0,0.273,290,290,21,1,35,5.9,8.286,0.767,1.129,0.6,0,0.029,7.51,0.029,7.51,8.29,12.52,0.045,3.86,78,3,0.04,611,7.83,42.45454545,4.454545455,35.72727273,2,296.0909091,30.72727273,19.90909091,10.81818182,188.3636364,234.0909091,188.3636364,87.09090909,23.72727273,107.7272727,1.545454545,9.181818182,5.727272727,4.090909091,8,0.636363636,1.181818182,0.818181818,1.090909091,0,1.090909091,1,0.454545455,0.727272727,0.272727273,0.181818182
2024,13,CAR,REG,56,5,50,3,376,46,26,20,298,441,298,112,21,78,1,14,3,6,10,0,0,1,1,0,0,1,1,1,0,0,23,0,2,5,5,4,47,5,0,0,21,68,17,0.31,0.69,0,1,0,0,0,0,3,9,0,'3-9-0,0.25,441,441,26,1,46,5.53,9.587,1.167,1.484,0.565,0,0.022,6.48,0.022,6.48,9.59,11.46,0.048,3.71,93,3,0.03,674,7.25,43.58333333,4.5,36.91666667,2.083333333,302.75,32,20.41666667,11.58333333,197.5,251.3333333,197.5,89.16666667,23.5,105.25,1.5,9.583333333,5.5,4.25,8.166666667,0.583333333,1.083333333,0.833333333,1.083333333,0,1,1,0.5,0.75,0.25,0.166666667
2024,14,CAR,REG,41,6,41,6,309,33,19,14,191,372,191,52,34,118,4,11,7,7,9,3,2,1,1,0,1,0,0,0,0,0,16,0,2,1,4,5,35,2,1,0,33,69,9,0.48,0.51,0,0,0,0,1,0,3,10,0,'3-10-0,0.231,372,372,19,1,33,4.48,11.273,0.984,1.065,0.576,0.03,0.03,5.79,0.03,5.79,11.27,10.05,0.029,3.47,86,3,0.03,500,5.81,43.38461538,4.615384615,37.23076923,2.384615385,303.2307692,32.07692308,20.30769231,11.76923077,197,260.6153846,197,86.30769231,24.30769231,106.2307692,1.692307692,9.692307692,5.615384615,4.461538462,8.230769231,0.769230769,1.153846154,0.846153846,1.076923077,0,1,0.923076923,0.461538462,0.692307692,0.230769231,0.153846154
2024,15,CAR,REG,51,8,37,3,279,26,19,7,219,225,219,123,16,60,1,7,4,3,8,1,0,1,1,0,2,2,2,2,0,0,14,0,2,0,7,12,34,4,0,0,16,50,13,0.32,0.68,0,1,0,0,0,0,3,11,0,'3-11-0,0.214,225,225,19,1,26,5.58,8.654,0.595,0.839,0.731,0.077,0.038,8.42,0.038,8.42,8.65,11.53,0.062,3.75,61,3,0.05,498,8.16,43.92857143,4.857142857,37.21428571,2.428571429,301.5,31.64285714,20.21428571,11.42857143,198.5714286,258.0714286,198.5714286,88.92857143,23.71428571,102.9285714,1.642857143,9.5,5.5,4.357142857,8.214285714,0.785714286,1.071428571,0.857142857,1.071428571,0,1.071428571,1,0.571428571,0.785714286,0.214285714,0.142857143
2024,16,CAR,REG,39,0,33,4,401,26,17,9,158,170,158,66,36,243,0,9,11,6,8,2,0,3,2,0,0,0,0,0,0,0,36,0,4,1,7,6,29,5,1,0,35,65,17,0.54,0.45,1,0,0,0,0,0,4,11,0,'4-11-0,0.267,170,170,17,2,26,6.17,6.538,0.45,0.839,0.654,0,0.077,6.08,0.077,6.08,6.54,9.29,0.083,6.75,79,7,0.09,559,7.08,43.6,4.533333333,36.93333333,2.533333333,308.1333333,31.26666667,20,11.26666667,195.8666667,252.2,195.8666667,87.4,24.53333333,112.2666667,1.533333333,9.466666667,5.866666667,4.466666667,8.2,0.866666667,1,1,1.133333333,0,1,0.933333333,0.533333333,0.733333333,0.2,0.133333333
2024,17,CAR,REG,42,6,35,2,242,28,15,13,203,371,203,18,13,39,2,10,2,2,7,0,1,1,2,0,0,2,0,1,1,0,20,0,2,1,9,2,33,6,0,0,13,46,18,0.28,0.72,0,0,0,0,1,0,4,12,0,'4-12-0,0.25,371,371,15,2,28,5.26,13.25,0.981,0.903,0.536,0,0.071,7.25,0.071,7.25,13.25,13.53,0.077,3,56,5,0.09,445,7.95,43.5,4.625,36.8125,2.5,304,31.0625,19.6875,11.375,196.3125,259.625,196.3125,83.0625,23.8125,107.6875,1.5625,9.5,5.625,4.3125,8.125,0.8125,1,1,1.1875,0,0.9375,1,0.5,0.75,0.25,0.125
2024,18,CAR,REG,39,1,39,4,425,35,26,9,270,310,270,102,30,155,1,16,9,7,5,1,0,3,3,0,0,1,0,1,0,1,44,0,5,1,8,2,35,3,1,0,29,65,17,0.45,0.54,0,0,0,1,0,0,5,12,0,'5-12-0,0.294,310,310,26,3,35,6.54,8.857,0.82,1.129,0.743,0,0.086,7.71,0.086,7.71,8.86,10.38,0.1,5.17,91,9,0.1,695,7.64,43.23529412,4.411764706,36.94117647,2.588235294,311.1176471,31.29411765,20.05882353,11.23529412,200.6470588,262.5882353,200.6470588,84.17647059,24.17647059,110.4705882,1.529411765,9.882352941,5.823529412,4.470588235,7.941176471,0.823529412,0.941176471,1.117647059,1.294117647,0,0.882352941,1,0.470588235,0.764705882,0.235294118,0.176470588
